id,first_name,last_name,full_name,previous_names,date_of_birth,date_of_death,id_number,phone_number,email,address,city,region,country,postal_code,risk_level,risk_score,case_count,case_types,court_records,occupation,employer,organization,job_title,marital_status,spouse_name,children_count,emergency_contact,emergency_phone,nationality,gender,education_level,languages,is_verified,verification_date,verification_notes,last_searched,search_count,created_at,updated_at,created_by,updated_by,status,notes
40920,DAVID,AMPONSAH,DAVID AMPONSAH,['Michelle Chandler'],1989-04-30 00:00:00,,,+2330509767361,david.amponsah@strickland-smith.com,"9884 Heidi Vista, New Keithchester, VT 66254",Kumasi,WR,,,High,56.0,1,['Mixed'],,Engineer,,,,,,,,,,,,['Twi'],True,,,2025-09-28 07:29:20.631452,70,2025-09-12 07:26:27+00:00,2025-09-28 07:29:20.631452+00:00,,,ACTIVE,Name extracted from case titles. Engineer with 1 languages.
41221,ERIC,OSEI,ERIC OSEI,['Samuel Horn'],1976-01-14 00:00:00,,,+233027301744,eric.osei@dickson.net,"7477 Mitchell Viaduct Suite 110, Pennyhaven, IN 38003",Koforidua,ASR,,,,,,"['Civil', 'Criminal', 'Commercial']",,Farmer,,,,,,,,,,,,['Dagbani'],True,,,2025-09-28 07:26:59.551439,67,2025-09-12 07:26:27+00:00,2025-09-28 07:26:59.551439+00:00,,,ACTIVE,Name extracted from case titles. Farmer with 1 languages.
42431,EBUSUAPANYIN,ANDOH,EBUSUAPANYIN KOBINA ANDOH,,1992-06-03 00:00:00,,,+2330549242290,ebusuapanyin.andoh@stone.com,"90055 Brittany Harbor Apt. 896, Bridgetshire, OK 08817",Cape Coast,VR,,,Low,14.0,1,['Mixed'],,Politician,,,,,,,,,,,,"['Fante', 'Hausa', 'Ewe']",True,,,2025-09-28 07:29:25.273971,68,2025-09-12 07:26:28+00:00,2025-09-28 07:29:25.273971+00:00,,,ACTIVE,Name extracted from case titles. Politician with 3 languages.
40927,FATHER,TAKYI,FATHER JOHN TAKYI,['Catherine Fernandez'],1959-11-22 00:00:00,,,+233028303105,father.takyi@miller.com,"56995 Kathleen Terrace, West Williamshire, NM 79408",Koforidua,VR,,,Medium,21.0,1,['Mixed'],,Business Owner,,,,,,,,,,,,"['English', 'Twi']",True,,,2025-09-28 07:26:59.929924,67,2025-09-12 07:26:27+00:00,2025-09-28 07:26:59.929924+00:00,,,ACTIVE,Name extracted from case titles. Business Owner with 2 languages.
41084,HAJIA,SAFIANU,HAJIA MUTIATU SAFIANU,,1993-12-15 00:00:00,,,+2330209822001,hajia.safianu@hahn.biz,"7076 Jennifer Way Suite 078, Lake Philipmouth, MI 22167",Kumasi,UER,,,Medium,32.0,1,['Mixed'],,Business Owner,,,,,,,,,,,,"['Twi', 'Fante', 'English']",True,,,2025-09-28 07:27:01.411848,67,2025-09-12 07:26:27+00:00,2025-09-28 07:27:01.411848+00:00,,,ACTIVE,Name extracted from case titles. Business Owner with 3 languages.
44997,JOSEPH,OSEI,JOSEPH TUFFOUR OSEI,,1953-05-11 00:00:00,,,+2330562646088,joseph.osei@jacobs-rose.com,"339 Ruiz Ridges, West Robertfurt, TN 77279",Bolgatanga,UWR,,,,,,['Civil'],,Sports Person,,,,,,,,,,,,['Dagbani'],True,,,2025-09-28 07:27:03.236397,67,2025-09-12 07:26:28+00:00,2025-09-28 07:27:03.236397+00:00,,,ACTIVE,Name extracted from case titles. Sports Person with 1 languages.
40163,KOMBAT,EZEKIEL,KOMBAT EZEKIEL,,2000-04-05 00:00:00,,,+2330565544920,kombat.ezekiel@torres.com,"490 Donna Freeway, South Richard, MS 15464",Ho,ER,,,High,53.0,1,['Mixed'],,Farmer,,,,,,,,,,,,"['Dagbani', 'Akan', 'Hausa']",True,,,2025-09-28 07:27:03.923470,65,2025-09-12 07:26:27+00:00,2025-09-28 07:27:03.923470+00:00,,,ACTIVE,Name extracted from case titles. Farmer with 3 languages.
44794,LAWRENCE,SEIDU,LAWRENCE DIABA SEIDU,,1951-12-10 00:00:00,,,+2330569707299,lawrence.seidu@white.com,"3223 Matthew Cape Suite 151, Melindashire, GU 49853",Bolgatanga,BR,,,Medium,41.0,1,['Mixed'],,Doctor,,,,,,,,,,,,"['Twi', 'Ewe']",True,,,2025-09-28 07:27:04.948717,65,2025-09-12 07:26:28+00:00,2025-09-28 07:27:04.948717+00:00,,,ACTIVE,Name extracted from case titles. Doctor with 2 languages.
42019,MRS,MENSAH,MRS CHARLOTTE OWUSU MENSAH,,1965-11-22 00:00:00,,,+2330271797821,mrs.mensah@collins.com,"5706 Hill Key Suite 119, Lake Carolynborough, OR 00556",Accra,ASR,,,High,108.0,3,['Mixed'],,Musician,,,,,,,,,,,,['Ga'],True,,,2025-09-28 07:27:06.681058,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:06.681058+00:00,,,ACTIVE,Name extracted from case titles. Musician with 1 languages.
44144,MR,AFFRAN,MR CHARLES AFFRAN,,1980-08-08 00:00:00,,,+2330594465797,mr.affran@king.com,"9141 Gutierrez Walk, Port Amandaborough, MI 95342",Accra,VR,,,Low,6.0,1,['Mixed'],,Judge,,,,,,,,,,,,['Ga'],True,,,2025-09-28 07:27:06.681058,63,2025-09-12 07:26:28+00:00,2025-09-28 07:27:06.681058+00:00,,,ACTIVE,Name extracted from case titles. Judge with 1 languages.
43066,NUM,DWOMO,NUM KOFI DWOMO,,1946-02-10 00:00:00,,,+2330573428834,num.dwomo@burgess.com,"72008 Sullivan Knolls, New Ianburgh, LA 69755",Accra,UER,,,Low,0.0,1,['Mixed'],,Student,,,,,,,,,,,,['Ga'],True,,,2025-09-28 07:27:08.368075,63,2025-09-12 07:26:28+00:00,2025-09-28 07:27:08.368075+00:00,,,ACTIVE,Name extracted from case titles. Student with 1 languages.
44070,RANDALL,ANOTHER,RANDALL ANOTHER,['Noah Jacobs'],1984-04-06 00:00:00,,,+2330205201560,randall.another@sherman-mcbride.com,"USNV Holland, FPO AP 04604",Takoradi,GAR,,,,,,['Civil'],,Sports Person,,,,,,,,,,,,"['English', 'Fante', 'Dagbani']",True,,,2025-09-28 07:27:10.063381,63,2025-09-12 07:26:28+00:00,2025-09-28 07:27:10.063381+00:00,,,ACTIVE,Name extracted from case titles. Sports Person with 3 languages.
40898,YAW,SELORM,YAW SELORM,,1997-11-07 00:00:00,,,+2330553153717,yaw.selorm@dickerson.com,"5591 Avila Rest Apt. 752, Medinamouth, ID 81577",Kumasi,GAR,,,Low,6.0,1,['Mixed'],,Student,,,,,,,,,,,,"['English', 'Twi']",True,,,2025-09-28 07:27:13.633912,61,2025-09-12 07:26:27+00:00,2025-09-28 07:27:13.633912+00:00,,,ACTIVE,Name extracted from case titles. Student with 2 languages.
40632,AGRI,DEV,AGRI DEV,,1988-08-16 00:00:00,,,+2330279057300,agri.dev@stewart.com,"20360 Murphy Wells, South Zacharyfort, ME 80584",Kumasi,UWR,,,Medium,31.0,1,['Mixed'],,Musician,,,,,,,,,,,,['Twi'],True,,,2025-09-28 07:29:36.027893,97,2025-09-12 07:26:27+00:00,2025-09-28 07:29:36.027893+00:00,,,ACTIVE,Name extracted from case titles. Musician with 1 languages.
40954,AMANING,ANOTHER,AMANING ANOTHER,['Robert Hunter'],1980-07-14 00:00:00,,,+2330268699756,amaning.another@king-nelson.com,"20375 Gina Circle, Douglasview, SC 37318",Takoradi,UWR,,,,,,['Civil'],,Judge,,,,,,,,,,,,['English'],True,,,2025-09-28 07:29:37.658353,92,2025-09-12 07:26:27+00:00,2025-09-28 07:29:37.658353+00:00,,,ACTIVE,Name extracted from case titles. Judge with 1 languages.
40958,BEN,AFESI,BEN AFESI,,1968-09-12 00:00:00,,,+233028704518,ben.afesi@rios.org,"909 Stephanie Summit, Port Linda, MS 64996",Koforidua,UER,,,,,,['Civil'],,Accountant,,,,,,,,,,,,"['Dagbani', 'Ewe', 'Hausa']",True,,,2025-09-28 07:29:02.072875,74,2025-09-12 07:26:27+00:00,2025-09-28 07:29:02.072875+00:00,,,ACTIVE,Name extracted from case titles. Accountant with 3 languages.
40962,CEVEAT,BY,CEVEAT BY,,1946-10-18 00:00:00,,,+2330279379521,ceveat.by@alexander.biz,"76236 Robin Pass Apt. 565, Curtisville, RI 87014",Bolgatanga,NR,,,Low,4.0,1,['Mixed'],,Unemployed,,,,,,,,,,,,['Ewe'],True,,,2025-09-28 07:29:10.040809,74,2025-09-12 07:26:27+00:00,2025-09-28 07:29:10.040809+00:00,,,ACTIVE,Name extracted from case titles. Unemployed with 1 languages.
40947,COMMANDER,OSEI,COMMANDER GODWIN EDWARD OSEI,,1988-11-13 00:00:00,,,+2330279546717,commander.osei@miller.info,"465 Carr Glens Suite 691, New Lisa, WV 41436",Bolgatanga,WR,,,Medium,44.0,2,['Mixed'],,Civil Servant,,,,,,,,,,,,"['Twi', 'Dagbani', 'Ga']",True,,,2025-09-28 07:29:14.959693,71,2025-09-12 07:26:27+00:00,2025-09-28 07:29:14.959693+00:00,,,ACTIVE,Name extracted from case titles. Civil Servant with 3 languages.
40960,DAVID,NYARKO,DAVID ADJEI NYARKO,['Patricia Mills'],1987-02-15 00:00:00,,,+2330267663751,david.nyarko@moore.net,"5982 Obrien Valley Suite 439, Christyborough, VT 35276",Ho,ASR,,,,,,['Civil'],,Politician,,,,,,,,,,,,['Ewe'],True,,,2025-09-28 07:29:20.631452,70,2025-09-12 07:26:27+00:00,2025-09-28 07:29:20.631452+00:00,,,ACTIVE,Name extracted from case titles. Politician with 1 languages.
40946,DAVID,NOI,DAVID TETTEY NOI,,1980-07-27 00:00:00,,,+2330249100846,david.noi@williams-howell.org,"46287 Brianna Mountains Apt. 789, South Patriciachester, NY 31567",Kumasi,ER,,,Low,13.0,1,['Mixed'],,Doctor,,,,,,,,,,,,"['Hausa', 'Fante', 'Ga']",True,,,2025-09-28 07:29:22.247344,70,2025-09-12 07:26:27+00:00,2025-09-28 07:29:22.247344+00:00,,,ACTIVE,Name extracted from case titles. Doctor with 3 languages.
40917,FRANKLIN,JANTUAH,FRANKLIN ADU BOBI JANTUAH,,1950-01-24 00:00:00,,,+233026293893,franklin.jantuah@valdez-davidson.net,"0566 Angelica Harbor, Thomasshire, NY 88753",Wa,UER,,,Low,13.0,1,['Mixed'],,Lawyer,,,,,,,,,,,,"['Akan', 'Hausa']",True,,,2025-09-28 07:27:00.336958,67,2025-09-12 07:26:27+00:00,2025-09-28 07:27:00.336958+00:00,,,ACTIVE,Name extracted from case titles. Lawyer with 2 languages.
40973,GA,ASSEMBLY,GA SOUTH MUNICIPAL ASSEMBLY,['Juan Smith'],1987-03-28 00:00:00,,,+233054904351,ga.assembly@koch.com,"94003 Sandra Keys Suite 964, Port Stuartton, GU 26313",Kumasi,VR,,,Low,15.0,2,['Mixed'],,Lawyer,,,,,,,,,,,,['Ga'],True,,,2025-09-28 07:27:00.679309,67,2025-09-12 07:26:27+00:00,2025-09-28 07:27:00.679309+00:00,,,ACTIVE,Name extracted from case titles. Lawyer with 1 languages.
40912,GIDEON,KAMASAH,GIDEON KAMASAH,,1952-11-26 00:00:00,,,+2330546741694,gideon.kamasah@thompson.com,"983 Martinez Points Apt. 255, Pattonfurt, PA 40296",Koforidua,UWR,,,,,,"['Civil', 'Criminal', 'Commercial']",,Artist,,,,,,,,,,,,"['Ewe', 'Fante', 'Hausa']",True,,,2025-09-28 07:27:01.025961,67,2025-09-12 07:26:27+00:00,2025-09-28 07:27:01.025961+00:00,,,ACTIVE,Name extracted from case titles. Artist with 3 languages.
40938,INDUSTRIAL,HOLDING,INDUSTRIAL HOLDING,,1946-02-20 00:00:00,,,+2330263201639,industrial.holding@garcia-jones.org,"192 Franco Landing, East Mark, HI 56806",Accra,NR,,,High,69.0,6,['Mixed'],,Doctor,,,,,,,,,,,,"['Twi', 'Hausa', 'Akan']",True,,,2025-09-28 07:27:02.186331,67,2025-09-12 07:26:27+00:00,2025-09-28 07:27:02.186331+00:00,,,ACTIVE,Name extracted from case titles. Doctor with 3 languages.
40861,JONES,ATTA,JONES OFORI ATTA,,2005-10-08 00:00:00,,,+2330241881995,jones.atta@davis-johnson.com,"9929 Dixon Rapid Apt. 771, Gilmoreport, MO 20757",Accra,BR,,,,,,['Civil'],,Business Owner,,,,,,,,,,,,"['Hausa', 'English', 'Fante']",True,,,2025-09-28 07:27:02.859387,67,2025-09-12 07:26:27+00:00,2025-09-28 07:27:02.859387+00:00,,,ACTIVE,Name extracted from case titles. Business Owner with 3 languages.
40959,KWABENA,ASAMOAH,KWABENA ASAMOAH,,1974-07-15 00:00:00,,,+233020586497,kwabena.asamoah@reed-harper.com,"2800 Ewing Hill Suite 954, Barbarafort, ID 79286",Tamale,UWR,,,High,57.0,2,['Mixed'],,Farmer,,,,,,,,,,,,['Ewe'],True,,,2025-09-28 07:27:04.270556,65,2025-09-12 07:26:27+00:00,2025-09-28 07:27:04.270556+00:00,,,ACTIVE,Name extracted from case titles. Farmer with 1 languages.
40965,KWAME,ANSAH,KWAME OWUSU ANSAH,,1988-10-06 00:00:00,,,+233020419194,kwame.ansah@jones-frey.com,"812 Pamela Views Apt. 380, Jacquelineport, TN 71389",Ho,UWR,,,Low,3.0,1,['Mixed'],,Sports Person,,,,,,,,,,,,"['Dagbani', 'Fante', 'Hausa']",True,,,2025-09-28 07:27:04.625679,209,2025-09-12 07:26:27+00:00,2025-09-28 07:27:04.625679+00:00,,,ACTIVE,Name extracted from case titles. Sports Person with 3 languages.
40974,LABOUR,COMMISSION,LABOUR COMMISSION,['Charles Franklin'],1979-06-28 00:00:00,,,+2330283180837,labour.commission@jimenez-gonzales.biz,"3463 Wilson Way, Lake Dennisfurt, DC 19754",Takoradi,UER,,,,,,"['Civil', 'Criminal']",,Unemployed,,,,,,,,,,,,['Hausa'],True,,,2025-09-28 07:27:04.948717,65,2025-09-12 07:26:27+00:00,2025-09-28 07:27:04.948717+00:00,,,ACTIVE,Name extracted from case titles. Unemployed with 1 languages.
40952,NENE,KWABLA,NENE DOKUTSO TEI KWABLA,,1960-11-04 00:00:00,,,+2330574669032,nene.kwabla@bean.org,"05730 Jonathan Center Suite 005, Troychester, UT 68992",Accra,VR,,,,,,['Civil'],,Consultant,,,,,,,,,,,,"['Ga', 'English', 'Fante']",True,,,2025-09-28 07:27:07.686298,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:07.686298+00:00,,,ACTIVE,Name extracted from case titles. Consultant with 3 languages.
40940,RAMSOM,ATTITSOGBE,RAMSOM DIVINE ATTITSOGBE,,1992-11-02 00:00:00,,,+2330245950731,ramsom.attitsogbe@dean.com,"1416 Dana Shore Suite 275, Pottstown, PA 24640",Wa,CR,,,,,,"['Civil', 'Criminal']",,Lawyer,,,,,,,,,,,,['Ga'],True,,,2025-09-28 07:27:10.063381,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:10.063381+00:00,,,ACTIVE,Name extracted from case titles. Lawyer with 1 languages.
40976,RAILWAY,ADMINISTRATION,RAILWAY ADMINISTRATION,,1951-03-16 00:00:00,,,+2330548454268,railway.administration@johnson-graham.com,"PSC 1161, Box 5208, APO AP 44694",Sunyani,ASR,,,Low,6.0,1,['Mixed'],,Doctor,,,,,,,,,,,,"['Ewe', 'Akan', 'English']",True,,,2025-09-28 07:27:10.063381,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:10.063381+00:00,,,ACTIVE,Name extracted from case titles. Doctor with 3 languages.
40955,SUMAKAINU,AMINU,SUMAKAINU AMINU,,1988-03-14 00:00:00,,,+2330241456533,sumakainu.aminu@spencer-garcia.com,"089 Jared River Apt. 624, West Peter, VI 60461",Ho,BR,,,Medium,29.0,2,['Mixed'],,Business Owner,,,,,,,,,,,,"['Akan', 'Ga']",True,,,2025-09-28 07:27:11.770726,61,2025-09-12 07:26:27+00:00,2025-09-28 07:27:11.770726+00:00,,,ACTIVE,Name extracted from case titles. Business Owner with 2 languages.
40922,THE,CRIMINAL,THE REPUBLIC CRIMINAL,,2004-11-29 00:00:00,,,+2330559868261,the.criminal@baker.com,"7319 Howard Place Suite 106, Delgadoton, VT 63838",Wa,UWR,,,Medium,32.0,1,['Mixed'],,Student,,,,,,,,,,,,['Hausa'],True,,,2025-09-28 07:27:12.434638,61,2025-09-12 07:26:27+00:00,2025-09-28 07:27:12.434638+00:00,,,ACTIVE,Name extracted from case titles. Student with 1 languages.
40985,AGNES,AMPONSAH,AGNES AMPONSAH,,1959-03-30 00:00:00,,,+2330559758009,agnes.amponsah@wagner-medina.com,"101 Jared Knolls Apt. 296, South Matthewside, TX 53852",Tamale,UER,,,Low,14.0,1,['Mixed'],,Unemployed,,,,,,,,,,,,"['Dagbani', 'Akan']",True,,,2025-09-28 07:29:36.027893,99,2025-09-12 07:26:27+00:00,2025-09-28 07:29:36.027893+00:00,,,ACTIVE,Name extracted from case titles. Unemployed with 2 languages.
43124,AKOSUA,TAWIAH,AKOSUA TAWIAH,,2003-02-12 00:00:00,,,+2330595326472,akosua.tawiah@wilson-adkins.com,"54502 Christine Bridge, New Joseland, PR 86507",Cape Coast,GAR,,,Medium,36.0,1,['Mixed'],,Engineer,,,,,,,,,,,,"['Hausa', 'Twi', 'Dagbani']",True,,,2025-09-28 07:29:36.230480,97,2025-09-12 07:26:28+00:00,2025-09-28 07:29:36.230480+00:00,,,ACTIVE,Name extracted from case titles. Engineer with 3 languages.
39711,ALHAJI,KAMARA,ALHAJI KAMARA,['Shannon Day'],1993-08-31 00:00:00,,,+233050610564,alhaji.kamara@dalton-page.org,"3485 Weaver Hills, Smithport, TX 49090",Koforidua,CR,,,Medium,45.0,1,['Mixed'],,Accountant,,,,,,,,,,,,"['English', 'Hausa']",True,,,2025-09-28 07:29:37.089149,95,2025-09-12 07:26:27+00:00,2025-09-28 07:29:37.089149+00:00,,,ACTIVE,Name extracted from case titles. Accountant with 2 languages.
39782,ALHASSAN,ISSAKA,ALHASSAN ISSAKA,,1976-09-28 00:00:00,,,+2330552803091,alhassan.issaka@vance.com,"488 Rivas Canyon, Lake Ashley, NV 68184",Cape Coast,WR,,,Low,4.0,1,['Mixed'],,Civil Servant,,,,,,,,,,,,['Ewe'],True,,,2025-09-28 07:29:37.378480,95,2025-09-12 07:26:27+00:00,2025-09-28 07:29:37.378480+00:00,,,ACTIVE,Name extracted from case titles. Civil Servant with 1 languages.
39798,ALI,KASSENA,ALI KASSENA,,1993-12-11 00:00:00,,,+2330278980924,ali.kassena@johnson.com,"20104 Tanya Crescent Suite 283, Rosalesmouth, HI 65231",Wa,NR,,,High,55.0,1,['Mixed'],,Journalist,,,,,,,,,,,,"['Akan', 'Fante', 'Hausa']",True,,,2025-09-28 07:29:37.378480,95,2025-09-12 07:26:27+00:00,2025-09-28 07:29:37.378480+00:00,,,ACTIVE,Name extracted from case titles. Journalist with 3 languages.
40987,BENJAMIN,MENSAH,BENJAMIN AMPONSAH MENSAH,,2002-12-23 00:00:00,,,+2330595707833,benjamin.mensah@castillo-steele.org,"66794 Todd Pass, Samanthabury, NY 45062",Tamale,VR,,,Medium,38.0,2,['Mixed'],,Banker,,,,,,,,,,,,['Dagbani'],True,,,2025-09-28 07:29:02.072875,74,2025-09-12 07:26:27+00:00,2025-09-28 07:29:02.072875+00:00,,,ACTIVE,Name extracted from case titles. Banker with 1 languages.
40997,BOAHEN,II,BOAHEN II,,2006-12-11 00:00:00,,,+2330261787284,boahen.ii@snyder-clark.com,"546 Tyler Groves Suite 285, Michelleview, LA 21873",Sunyani,ASR,,,High,119.0,4,['Mixed'],,Business Owner,,,,,,,,,,,,"['Ewe', 'Akan', 'Twi']",True,,,2025-09-28 07:29:04.909993,74,2025-09-12 07:26:27+00:00,2025-09-28 07:29:04.909993+00:00,,,ACTIVE,Name extracted from case titles. Business Owner with 3 languages.
40983,IBRAHIM,KOFFI,IBRAHIM KOFFI,,1951-09-17 00:00:00,,,+2330549535743,ibrahim.koffi@simpson.biz,"Unit 5103 Box 3579, DPO AE 33699",Wa,UER,,,,,,"['Civil', 'Criminal', 'Commercial']",,Student,,,,,,,,,,,,"['Fante', 'Ga', 'Hausa']",True,,,2025-09-28 07:27:01.814481,67,2025-09-12 07:26:27+00:00,2025-09-28 07:27:01.814481+00:00,,,ACTIVE,Name extracted from case titles. Student with 3 languages.
40989,CHRISTIANA,OHEMENG,CHRISTIANA OHEMENG,,1958-07-15 00:00:00,,,+2330286169383,christiana.ohemeng@hobbs-hughes.com,"578 Brown Ports Apt. 846, Port Aaron, MH 47377",Tamale,BR,,,Medium,21.0,1,['Mixed'],,Accountant,,,,,,,,,,,,['Hausa'],True,,,2025-09-28 07:29:12.875487,72,2025-09-12 07:26:27+00:00,2025-09-28 07:29:12.875487+00:00,,,ACTIVE,Name extracted from case titles. Accountant with 1 languages.
40995,KENNEDY,AGYAPONG,KENNEDY OHENE AGYAPONG,,1969-09-08 00:00:00,,,+2330556985994,kennedy.agyapong@woods.net,"2533 Smith Fall, Elizabethview, TX 82676",Cape Coast,NR,,,,,,"['Civil', 'Criminal', 'Commercial']",,Musician,,,,,,,,,,,,['English'],True,,,2025-09-28 07:27:03.568624,66,2025-09-12 07:26:27+00:00,2025-09-28 07:27:03.568624+00:00,,,ACTIVE,Name extracted from case titles. Musician with 1 languages.
40992,LOUIS,HANTO,LOUIS HANTO,['Howard Wright'],2007-05-26 00:00:00,,,+2330247367981,louis.hanto@martinez-kelly.com,"549 Kelli Port, Port Joseph, TX 98442",Kumasi,UER,,,Medium,35.0,2,['Mixed'],,Musician,,,,,,,,,,,,"['Ga', 'Hausa', 'Akan']",True,,,2025-09-28 07:27:05.310367,65,2025-09-12 07:26:27+00:00,2025-09-28 07:27:05.310367+00:00,,,ACTIVE,Name extracted from case titles. Musician with 3 languages.
40990,DORIS,AKROFUL,DORIS BELINDA AKROFUL,['Jason Turner'],1987-04-07 00:00:00,,,+2330276925711,doris.akroful@jones-romero.com,"11204 Shari Forest, Simmonsmouth, KS 95963",Kumasi,CR,,,High,52.0,1,['Mixed'],,Unemployed,,,,,,,,,,,,['Fante'],True,,,2025-09-28 07:29:23.430783,69,2025-09-12 07:26:27+00:00,2025-09-28 07:29:23.430783+00:00,,,ACTIVE,Name extracted from case titles. Unemployed with 1 languages.
40978,POBEE,ARKO,POBEE ALIAS ARKO,['Shannon Walls'],1969-12-15 00:00:00,,,+2330592012647,pobee.arko@baker.org,"2431 Torres Coves Suite 555, South Angelicaside, NM 78828",Koforidua,VR,,,Medium,29.0,1,['Mixed'],,Business Owner,,,,,,,,,,,,"['Dagbani', 'Twi', 'English']",True,,,2025-09-28 07:27:09.709373,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:09.709373+00:00,,,ACTIVE,Name extracted from case titles. Business Owner with 3 languages.
40991,SAMUEL,OKWEI,SAMUEL ADUMOAH OKWEI,,1959-05-06 00:00:00,,,+2330508487594,samuel.okwei@greer-fox.com,"43172 Simpson Spurs, Port Laura, VI 73375",Cape Coast,VR,,,Low,6.0,1,['Mixed'],,Artist,,,,,,,,,,,,"['Ga', 'Ewe', 'English']",True,,,2025-09-28 07:27:10.740646,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:10.740646+00:00,,,ACTIVE,Name extracted from case titles. Artist with 3 languages.
40977,WAHABU,MENSAH,WAHABU INUSAH YAW MENSAH,,1952-04-13 00:00:00,,,+2330579072253,wahabu.mensah@rogers.net,"31969 Pena Isle Apt. 343, Port Julie, VA 68988",Bolgatanga,UWR,,,Low,2.0,1,['Mixed'],,Doctor,,,,,,,,,,,,"['English', 'Ewe', 'Akan']",True,,,2025-09-28 07:27:13.262170,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:13.262170+00:00,,,ACTIVE,Name extracted from case titles. Doctor with 3 languages.
40986,YAW,ANANE,YAW ANANE,,1979-07-15 00:00:00,,,+2330598692257,yaw.anane@rodriguez-williams.com,"39575 Jeffrey Estates Suite 889, Davidfort, MT 75707",Ho,VR,,,Medium,28.0,1,['Mixed'],,Teacher,,,,,,,,,,,,"['Akan', 'English']",True,,,2025-09-28 07:27:13.633912,61,2025-09-12 07:26:27+00:00,2025-09-28 07:27:13.633912+00:00,,,ACTIVE,Name extracted from case titles. Teacher with 2 languages.
41826,ACORN,PROPERTIES,ACORN PROPERTIES,,1958-04-09 00:00:00,,,+233026828769,acorn.properties@long-brown.biz,"63827 Latasha Harbor, Adamport, AL 66350",Takoradi,ER,,,Medium,27.0,1,['Mixed'],,Farmer,,,,,,,,,,,,['English'],True,,,2025-09-28 07:29:34.930478,99,2025-09-12 07:26:27+00:00,2025-09-28 07:29:34.930478+00:00,,,ACTIVE,Name extracted from case titles. Farmer with 1 languages.
41761,ADDO,WIAFE,ADDO WIAFE,,1982-01-21 00:00:00,,,+233027963543,addo.wiafe@elliott.com,"8862 Samuel Ports, North Christopher, OR 17479",Wa,GAR,,,High,87.0,2,['Mixed'],,Politician,,,,,,,,,,,,"['Akan', 'Hausa', 'Twi']",True,,,2025-09-28 07:29:35.215274,99,2025-09-12 07:26:27+00:00,2025-09-28 07:29:35.215274+00:00,,,ACTIVE,Name extracted from case titles. Politician with 3 languages.
43613,AGGREY,SCHOOL,AGGREY MEMORIAM PREPARATORY SCHOOL,['Christopher Christian'],2001-01-11 00:00:00,,,+2330262076045,aggrey.school@andrews-fowler.com,"611 Mays Brooks, Ramirezmouth, GA 82149",Koforidua,WR,,,Low,8.0,1,['Mixed'],,Business Owner,,,,,,,,,,,,"['Dagbani', 'Ga', 'Hausa']",True,,,2025-09-28 07:29:36.027893,99,2025-09-12 07:26:28+00:00,2025-09-28 07:29:36.027893+00:00,,,ACTIVE,Name extracted from case titles. Business Owner with 3 languages.
41009,EYIFAH,ANOTHER,EYIFAH ANOTHER,,2007-01-29 00:00:00,,,+2330509055869,eyifah.another@miller-knox.info,"5911 Porter Underpass Apt. 109, Sanchezmouth, WI 53964",Cape Coast,CR,,,,,,"['Civil', 'Criminal']",,Civil Servant,,,,,,,,,,,,"['Ga', 'Ewe']",True,,,2025-09-28 07:26:59.551439,67,2025-09-12 07:26:27+00:00,2025-09-28 07:26:59.551439+00:00,,,ACTIVE,Name extracted from case titles. Civil Servant with 2 languages.
41021,FAUSTINA,DZEKETY,FAUSTINA DZEKETY,,1961-03-04 00:00:00,,,+2330554450126,faustina.dzekety@roth.org,"979 Bennett Harbor, Olivertown, SD 10536",Bolgatanga,ER,,,Low,4.0,1,['Mixed'],,Farmer,,,,,,,,,,,,"['Akan', 'Ga']",True,,,2025-09-28 07:26:59.929924,67,2025-09-12 07:26:27+00:00,2025-09-28 07:26:59.929924+00:00,,,ACTIVE,Name extracted from case titles. Farmer with 2 languages.
44443,FIRST,SAVINGS,FIRST SAVINGS,,1965-09-01 00:00:00,,,+2330268175654,first.savings@richardson.com,"9585 Rice Throughway, North Tyrone, WV 26512",Takoradi,GAR,,,,,,['Civil'],,Retired,,,,,,,,,,,,['Ewe'],True,,,2025-09-28 07:26:59.929924,67,2025-09-12 07:26:28+00:00,2025-09-28 07:26:59.929924+00:00,,,ACTIVE,Name extracted from case titles. Retired with 1 languages.
39599,GABRIEL,BOSO,GABRIEL KWAO BOSO,,1991-06-19 00:00:00,,,+2330599867067,gabriel.boso@calderon-hammond.org,"8969 Christopher Square Apt. 083, East Lindaside, WI 75861",Kumasi,BR,,,High,66.0,1,['Mixed'],,Sports Person,,,,,,,,,,,,"['Ga', 'Akan']",True,,,2025-09-28 07:27:00.679309,67,2025-09-12 07:26:27+00:00,2025-09-28 07:27:00.679309+00:00,,,ACTIVE,Name extracted from case titles. Sports Person with 2 languages.
